"Country","Commodity","Item","Unit","Year","Amount","Anomaly","kg_food_per_person","Amount_Category","new_numerical"
"Zambia","Total Grains/Cereals","Export Quantity","1000 MT",2008,200.2,0.62,110.522948303716,"High",1.24
"Zambia","Total Grains/Cereals","Stock Variation","1000 MT",2008,10,0.62,110.522948303716,"High",1.24
"Zambia","Total Grains/Cereals","Feed + Seed","1000 MT",2008,100,0.62,110.522948303716,"High",1.24
"Zambia","Total Grains/Cereals","Waste + Processed + OtherUtilization","1000 MT",2008,193.3,0.62,110.522948303716,"High",1.24
"Zambia","Total Grains/Cereals","Food Availability","1000 MT",2008,1368.2741,0.62,110.522948303716,"High",1.24
"Zambia","Total Grains/Cereals","Food Availability per capita","kg/cap/yr",2008,110.5229483,0.62,110.522948303716,"High",1.24
"Zambia","Food Aid","Cereal Food Aid","Grain Equiv. 1000 MT",2008,27.62086014,0.62,110.522948303716,"High",1.24
"Zambia","Food Aid","Total","Grain Equiv. 1000 MT",2008,36.78801819,0.62,110.522948303716,"High",1.24
"Zambia","Food Aid","Non-Cereal Food Aid","Grain Equiv. 1000 MT",2008,9.167158052,0.62,110.522948303716,"High",1.24
"Zambia","Population","Total Population - Both Sexes","Million",2008,12.38,0.62,110.522948303716,"High",1.24
"Zambia","Root Crops (R&T)","FAO Conversion Rate for Root Crops from MT to Grain Equiv. MT","Conversion Rate",2008,0.354108732,0.62,110.522948303716,"Medium-Low",1.24
"Zambia","Root Crops (R&T)","Area Harvested","1000 Ha",2008,213.309,0.62,110.522948303716,"High",1.24
"Zambia","Root Crops (R&T)","Yield","MT / Ha",2008,2.161945957,0.62,110.522948303716,"High",1.24
"Zambia","Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2008,461.1625301,0.62,110.522948303716,"High",1.24
"Zambia","Root Crops (R&T)","Import Quantity","Grain Equiv. 1000 MT",2008,1.859424953,0.62,110.522948303716,"High",1.24
"Zambia","Root Crops (R&T)","Export Quantity","Grain Equiv. 1000 MT",2008,0.186615302,0.62,110.522948303716,"Medium-Low",1.24
"Zambia","Root Crops (R&T)","Stock Variation","Grain Equiv. 1000 MT",2008,0,0.62,110.522948303716,"Low",1.24
"Zambia","Root Crops (R&T)","Feed + Seed","Grain Equiv. 1000 MT",2008,0.436616067,0.62,110.522948303716,"Medium-Low",1.24
"Zambia","Root Crops (R&T)","Waste + Processed + OtherUtilization - Stock Variation","Grain Equiv. 1000 MT",2008,25.02451,0.62,110.522948303716,"High",1.24
"Zambia","Root Crops (R&T)","Food Availability","Grain Equiv. 1000 MT",2008,437.4167067,0.62,110.522948303716,"High",1.24
"Zambia","Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2008,35.33252882,0.62,110.522948303716,"High",1.24
"Zambia","Total Grains/Cereals and Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2008,2164.93663,0.62,110.522948303716,"High",1.24
"Zambia","Total Grains/Cereals and Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2008,145.8554771,0.62,110.522948303716,"High",1.24
"Zambia","Total Grains/Cereals and Root Crops (R&T)","Food Supply","Grain Equiv. 1000 MT",2008,2308.796055,0.62,110.522948303716,"High",1.24
"Zambia","Total Grains/Cereals and Root Crops (R&T)","Area Harvested","1000 Ha",2008,851.574,0.62,110.522948303716,"High",1.24
"Zambia","Other","Food Supply","Grain Equiv. 1000 MT / yr",2008,360.3482587,0.62,110.522948303716,"High",1.24
"Zambia","Other","Food Supply","Grain Equiv. kg/cap/yr",2008,199.6331003,0.62,110.522948303716,"High",1.24
"Zambia","Total Grains/Cereals","Area Harvested","1000 Ha",2009,1061.383,0.73,111.055902232003,"High",1.46
"Zambia","Total Grains/Cereals","Yield","MT / Ha",2009,2.058891371,0.73,111.055902232003,"High",1.46
"Zambia","Total Grains/Cereals","Production Quantity","1000 MT",2009,2185.2723,0.73,111.055902232003,"High",1.46
"Zambia","Total Grains/Cereals","Import Quantity","1000 MT",2009,41.1,0.73,111.055902232003,"High",1.46
"Zambia","Total Grains/Cereals","Import Value","Million US$",2009,35.826,0.73,111.055902232003,"High",1.46
"Zambia","Total Grains/Cereals","Import Unit Value","US$ / MT",2009,871.6788321,0.73,111.055902232003,"High",1.46
"Zambia","Total Grains/Cereals","Export Quantity","1000 MT",2009,80.2,0.73,111.055902232003,"High",1.46
"Zambia","Total Grains/Cereals","Stock Variation","1000 MT",2009,-402.097,0.73,111.055902232003,"Low",1.46
"Zambia","Total Grains/Cereals","Feed + Seed","1000 MT",2009,130,0.73,111.055902232003,"High",1.46
"Zambia","Total Grains/Cereals","Waste + Processed + OtherUtilization","1000 MT",2009,201,0.73,111.055902232003,"High",1.46
"Zambia","Total Grains/Cereals","Food Availability","1000 MT",2009,1413.0753,0.73,111.055902232003,"High",1.46
"Zambia","Total Grains/Cereals","Food Availability per capita","kg/cap/yr",2009,111.0559022,0.73,111.055902232003,"High",1.46
"Zambia","Food Aid","Cereal Food Aid","Grain Equiv. 1000 MT",2009,14.10667763,0.73,111.055902232003,"High",1.46
"Zambia","Food Aid","Total","Grain Equiv. 1000 MT",2009,21.00438671,0.73,111.055902232003,"High",1.46
"Zambia","Food Aid","Non-Cereal Food Aid","Grain Equiv. 1000 MT",2009,6.897709085,0.73,111.055902232003,"High",1.46
"Zambia","Population","Total Population - Both Sexes","Million",2009,12.724,0.73,111.055902232003,"High",1.46
"Zambia","Root Crops (R&T)","FAO Conversion Rate for Root Crops from MT to Grain Equiv. MT","Conversion Rate",2009,0.349659708,0.73,111.055902232003,"Medium-Low",1.46
"Zambia","Root Crops (R&T)","Area Harvested","1000 Ha",2009,214.233,0.73,111.055902232003,"High",1.46
"Zambia","Root Crops (R&T)","Yield","MT / Ha",2009,2.256586595,0.73,111.055902232003,"High",1.46
"Zambia","Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2009,483.435316,0.73,111.055902232003,"High",1.46
"Zambia","Root Crops (R&T)","Import Quantity","Grain Equiv. 1000 MT",2009,1.859839986,0.73,111.055902232003,"High",1.46
"Zambia","Root Crops (R&T)","Export Quantity","Grain Equiv. 1000 MT",2009,0.140213543,0.73,111.055902232003,"Medium-Low",1.46
"Zambia","Root Crops (R&T)","Stock Variation","Grain Equiv. 1000 MT",2009,0,0.73,111.055902232003,"Low",1.46
"Zambia","Root Crops (R&T)","Feed + Seed","Grain Equiv. 1000 MT",2009,0.494418827,0.73,111.055902232003,"Medium-Low",1.46
"Zambia","Root Crops (R&T)","Waste + Processed + OtherUtilization - Stock Variation","Grain Equiv. 1000 MT",2009,27.82347193,0.73,111.055902232003,"High",1.46
"Zambia","Root Crops (R&T)","Food Availability","Grain Equiv. 1000 MT",2009,456.9790136,0.73,111.055902232003,"High",1.46
"Zambia","Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2009,35.91472914,0.73,111.055902232003,"High",1.46
"Zambia","Total Grains/Cereals and Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2009,2668.707616,0.73,111.055902232003,"High",1.46
"Zambia","Total Grains/Cereals and Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2009,146.9706314,0.73,111.055902232003,"High",1.46
"Zambia","Total Grains/Cereals and Root Crops (R&T)","Food Supply","Grain Equiv. 1000 MT",2009,2711.667456,0.73,111.055902232003,"High",1.46
"Zambia","Total Grains/Cereals and Root Crops (R&T)","Area Harvested","1000 Ha",2009,1275.616,0.73,111.055902232003,"High",1.46
"Zambia","Other","Food Supply","Grain Equiv. 1000 MT / yr",2009,370.3611667,0.73,111.055902232003,"High",1.46
"Zambia","Other","Food Supply","Grain Equiv. kg/cap/yr",2009,202.1778464,0.73,111.055902232003,"High",1.46
"Zambia","Total Grains/Cereals","Area Harvested","1000 Ha",2010,1220.949,0.62,114.861861104744,"High",1.24
"Zambia","Total Grains/Cereals","Yield","MT / Ha",2010,2.522826834,0.62,114.861861104744,"High",1.24
"Zambia","Total Grains/Cereals","Production Quantity","1000 MT",2010,3080.2429,0.62,114.861861104744,"High",1.24
"Zambia","Total Grains/Cereals","Import Quantity","1000 MT",2010,35.9,0.62,114.861861104744,"High",1.24
"Zambia","Total Grains/Cereals","Import Value","Million US$",2010,8.275,0.62,114.861861104744,"High",1.24
"Zambia","Total Grains/Cereals","Import Unit Value","US$ / MT",2010,230.5013928,0.62,114.861861104744,"High",1.24
"Zambia","Total Grains/Cereals","Export Quantity","1000 MT",2010,250.2,0.62,114.861861104744,"High",1.24
"Zambia","Total Grains/Cereals","Stock Variation","1000 MT",2010,-841.903,0.62,114.861861104744,"Low",1.24
"Zambia","Total Grains/Cereals","Feed + Seed","1000 MT",2010,150,0.62,114.861861104744,"High",1.24
"Zambia","Total Grains/Cereals","Waste + Processed + OtherUtilization","1000 MT",2010,365.613,0.62,114.861861104744,"High",1.24
"Zambia","Total Grains/Cereals","Food Availability","1000 MT",2010,1503.4269,0.62,114.861861104744,"High",1.24
"Zambia","Total Grains/Cereals","Food Availability per capita","kg/cap/yr",2010,114.8618611,0.62,114.861861104744,"High",1.24
"Zambia","Food Aid","Cereal Food Aid","Grain Equiv. 1000 MT",2010,9.122993697,0.62,114.861861104744,"High",1.24
"Zambia","Food Aid","Total","Grain Equiv. 1000 MT",2010,19.02337108,0.62,114.861861104744,"High",1.24
"Zambia","Food Aid","Non-Cereal Food Aid","Grain Equiv. 1000 MT",2010,9.900377386,0.62,114.861861104744,"High",1.24
"Zambia","Population","Total Population - Both Sexes","Million",2010,13.089,0.62,114.861861104744,"High",1.24
"Zambia","Root Crops (R&T)","FAO Conversion Rate for Root Crops from MT to Grain Equiv. MT","Conversion Rate",2010,0.349659708,0.62,114.861861104744,"Medium-Low",1.24
"Zambia","Root Crops (R&T)","Area Harvested","1000 Ha",2010,214.414,0.62,114.861861104744,"High",1.24
"Zambia","Root Crops (R&T)","Yield","MT / Ha",2010,2.327932555,0.62,114.861861104744,"High",1.24
"Zambia","Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2010,499.1413308,0.62,114.861861104744,"High",1.24
"Zambia","Root Crops (R&T)","Import Quantity","Grain Equiv. 1000 MT",2010,1.859839986,0.62,114.861861104744,"High",1.24
"Zambia","Root Crops (R&T)","Export Quantity","Grain Equiv. 1000 MT",2010,0.140213543,0.62,114.861861104744,"Medium-Low",1.24
"Zambia","Root Crops (R&T)","Stock Variation","Grain Equiv. 1000 MT",2010,0,0.62,114.861861104744,"Low",1.24
"Zambia","Root Crops (R&T)","Feed + Seed","Grain Equiv. 1000 MT",2010,0.419591649,0.62,114.861861104744,"Medium-Low",1.24
"Zambia","Root Crops (R&T)","Waste + Processed + OtherUtilization - Stock Variation","Grain Equiv. 1000 MT",2010,27.82347193,0.62,114.861861104744,"High",1.24
"Zambia","Root Crops (R&T)","Food Availability","Grain Equiv. 1000 MT",2010,472.6178937,0.62,114.861861104744,"High",1.24
"Zambia","Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2010,36.10802152,0.62,114.861861104744,"High",1.24
"Zambia","Total Grains/Cereals and Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2010,3579.384231,0.62,114.861861104744,"High",1.24
"Zambia","Total Grains/Cereals and Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2010,150.9698826,0.62,114.861861104744,"High",1.24
"Zambia","Total Grains/Cereals and Root Crops (R&T)","Food Supply","Grain Equiv. 1000 MT",2010,3617.144071,0.62,114.861861104744,"High",1.24
"Zambia","Total Grains/Cereals and Root Crops (R&T)","Area Harvested","1000 Ha",2010,1435.363,0.62,114.861861104744,"High",1.24
"Zambia","Other","Food Supply","Grain Equiv. 1000 MT / yr",2010,380.9853278,0.62,114.861861104744,"High",1.24
"Zambia","Other","Food Supply","Grain Equiv. kg/cap/yr",2010,206.1770977,0.62,114.861861104744,"High",1.24
"Zambia","Total Grains/Cereals","Area Harvested","1000 Ha",2011,1231.127,0.6,115.235309833024,"High",1.2
"Zambia","Total Grains/Cereals","Yield","MT / Ha",2011,2.720268339,0.6,115.235309833024,"High",1.2
"Zambia","Total Grains/Cereals","Production Quantity","1000 MT",2011,3348.9958,0.6,115.235309833024,"High",1.2
"Zambia","Total Grains/Cereals","Import Quantity","1000 MT",2011,52,0.6,115.235309833024,"High",1.2
"Zambia","Total Grains/Cereals","Import Value","Million US$",2011,15.281,0.6,115.235309833024,"High",1.2
"Zambia","Total Grains/Cereals","Import Unit Value","US$ / MT",2011,293.8653846,0.6,115.235309833024,"High",1.2
"Zambia","Total Grains/Cereals","Export Quantity","1000 MT",2011,710.2,0.6,115.235309833024,"High",1.2
"Zambia","Total Grains/Cereals","Stock Variation","1000 MT",2011,-440,0.6,115.235309833024,"Low",1.2
"Zambia","Total Grains/Cereals","Feed + Seed","1000 MT",2011,175,0.6,115.235309833024,"High",1.2
"Zambia","Total Grains/Cereals","Waste + Processed + OtherUtilization","1000 MT",2011,518,0.6,115.235309833024,"High",1.2
"Zambia","Total Grains/Cereals","Food Availability","1000 MT",2011,1552.7958,0.6,115.235309833024,"High",1.2
"Zambia","Total Grains/Cereals","Food Availability per capita","kg/cap/yr",2011,115.2353098,0.6,115.235309833024,"High",1.2
"Zambia","Food Aid","Cereal Food Aid","Grain Equiv. 1000 MT",2011,2.874838346,0.6,115.235309833024,"High",1.2
"Zambia","Food Aid","Total","Grain Equiv. 1000 MT",2011,4.516472619,0.6,115.235309833024,"High",1.2
"Zambia","Food Aid","Non-Cereal Food Aid","Grain Equiv. 1000 MT",2011,1.641634273,0.6,115.235309833024,"High",1.2
"Zambia","Population","Total Population - Both Sexes","Million",2011,13.475,0.6,115.235309833024,"High",1.2
"Zambia","Root Crops (R&T)","FAO Conversion Rate for Root Crops from MT to Grain Equiv. MT","Conversion Rate",2011,0.349659708,0.6,115.235309833024,"Medium-Low",1.2
"Zambia","Root Crops (R&T)","Area Harvested","1000 Ha",2011,217.385,0.6,115.235309833024,"High",1.2
"Zambia","Root Crops (R&T)","Yield","MT / Ha",2011,2.458734169,0.6,115.235309833024,"High",1.2
"Zambia","Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2011,534.4919272,0.6,115.235309833024,"High",1.2
"Zambia","Root Crops (R&T)","Import Quantity","Grain Equiv. 1000 MT",2011,1.859839986,0.6,115.235309833024,"High",1.2
"Zambia","Root Crops (R&T)","Export Quantity","Grain Equiv. 1000 MT",2011,0.140213543,0.6,115.235309833024,"Medium-Low",1.2
"Zambia","Root Crops (R&T)","Stock Variation","Grain Equiv. 1000 MT",2011,0,0.6,115.235309833024,"Low",1.2
"Zambia","Root Crops (R&T)","Feed + Seed","Grain Equiv. 1000 MT",2011,0.419591649,0.6,115.235309833024,"Medium-Low",1.2
"Zambia","Root Crops (R&T)","Waste + Processed + OtherUtilization - Stock Variation","Grain Equiv. 1000 MT",2011,27.82347193,0.6,115.235309833024,"High",1.2
"Zambia","Root Crops (R&T)","Food Availability","Grain Equiv. 1000 MT",2011,507.9684901,0.6,115.235309833024,"High",1.2
"Zambia","Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2011,37.69710502,0.6,115.235309833024,"High",1.2
"Zambia","Total Grains/Cereals and Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2011,3883.487727,0.6,115.235309833024,"High",1.2
"Zambia","Total Grains/Cereals and Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2011,152.9324149,0.6,115.235309833024,"High",1.2
"Zambia","Total Grains/Cereals and Root Crops (R&T)","Food Supply","Grain Equiv. 1000 MT",2011,3937.347567,0.6,115.235309833024,"High",1.2
"Zambia","Total Grains/Cereals and Root Crops (R&T)","Area Harvested","1000 Ha",2011,1448.512,0.6,115.235309833024,"High",1.2
"Zambia","Other","Food Supply","Grain Equiv. 1000 MT / yr",2011,392.220742,0.6,115.235309833024,"High",1.2
"Zambia","Other","Food Supply","Grain Equiv. kg/cap/yr",2011,208.1396299,0.6,115.235309833024,"High",1.2
"Zambia","Total Grains/Cereals","Area Harvested","1000 Ha",2012,1185.476,0.76,113.825417747047,"High",1.52
"Zambia","Total Grains/Cereals","Yield","MT / Ha",2012,2.709925886,0.76,113.825417747047,"High",1.52
"Zambia","Total Grains/Cereals","Production Quantity","1000 MT",2012,3212.5521,0.76,113.825417747047,"High",1.52
"Zambia","Total Grains/Cereals","Import Quantity","1000 MT",2012,25,0.76,113.825417747047,"High",1.52
"Zambia","Total Grains/Cereals","Export Quantity","1000 MT",2012,710.2,0.76,113.825417747047,"High",1.52
"Zambia","Total Grains/Cereals","Stock Variation","1000 MT",2012,-275,0.76,113.825417747047,"Low",1.52
"Zambia","Total Grains/Cereals","Feed + Seed","1000 MT",2012,225,0.76,113.825417747047,"High",1.52
"Zambia","Total Grains/Cereals","Waste + Processed + OtherUtilization","1000 MT",2012,422,0.76,113.825417747047,"High",1.52
"Zambia","Total Grains/Cereals","Food Availability","1000 MT",2012,1580.3521,0.76,113.825417747047,"High",1.52
"Zambia","Total Grains/Cereals","Food Availability per capita","kg/cap/yr",2012,113.8254177,0.76,113.825417747047,"High",1.52
"Zambia","Food Aid","Cereal Food Aid","Grain Equiv. 1000 MT",2012,3.285224819,0.76,113.825417747047,"High",1.52
"Zambia","Food Aid","Total","Grain Equiv. 1000 MT",2012,4.040253375,0.76,113.825417747047,"High",1.52
"Zambia","Food Aid","Non-Cereal Food Aid","Grain Equiv. 1000 MT",2012,0.755028556,0.76,113.825417747047,"Medium-High",1.52
"Zambia","Population","Total Population - Both Sexes","Million",2012,13.884,0.76,113.825417747047,"High",1.52
"Zambia","Root Crops (R&T)","FAO Conversion Rate for Root Crops from MT to Grain Equiv. MT","Conversion Rate",2012,0.349659708,0.76,113.825417747047,"Medium-Low",1.52
"Zambia","Root Crops (R&T)","Area Harvested","1000 Ha",2012,217.385,0.76,113.825417747047,"High",1.52
"Zambia","Root Crops (R&T)","Yield","MT / Ha",2012,2.348027226,0.76,113.825417747047,"High",1.52
"Zambia","Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2012,510.4258985,0.76,113.825417747047,"High",1.52
"Zambia","Root Crops (R&T)","Import Quantity","Grain Equiv. 1000 MT",2012,1.859839986,0.76,113.825417747047,"High",1.52
"Zambia","Root Crops (R&T)","Export Quantity","Grain Equiv. 1000 MT",2012,0.140213543,0.76,113.825417747047,"Medium-Low",1.52
"Zambia","Root Crops (R&T)","Stock Variation","Grain Equiv. 1000 MT",2012,0,0.76,113.825417747047,"Low",1.52
"Zambia","Root Crops (R&T)","Feed + Seed","Grain Equiv. 1000 MT",2012,0.419591649,0.76,113.825417747047,"Medium-Low",1.52
"Zambia","Root Crops (R&T)","Waste + Processed + OtherUtilization - Stock Variation","Grain Equiv. 1000 MT",2012,27.82347193,0.76,113.825417747047,"High",1.52
"Zambia","Root Crops (R&T)","Food Availability","Grain Equiv. 1000 MT",2012,483.9024614,0.76,113.825417747047,"High",1.52
"Zambia","Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2012,34.85324556,0.76,113.825417747047,"High",1.52
"Zambia","Total Grains/Cereals and Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2012,3722.977999,0.76,113.825417747047,"High",1.52
"Zambia","Total Grains/Cereals and Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2012,148.6786633,0.76,113.825417747047,"High",1.52
"Zambia","Total Grains/Cereals and Root Crops (R&T)","Food Supply","Grain Equiv. 1000 MT",2012,3749.837839,0.76,113.825417747047,"High",1.52
"Zambia","Total Grains/Cereals and Root Crops (R&T)","Area Harvested","1000 Ha",2012,1402.861,0.76,113.825417747047,"High",1.52
"Zambia","Other","Food Supply","Grain Equiv. 1000 MT / yr",2012,404.1256239,0.76,113.825417747047,"High",1.52
"Zambia","Other","Food Supply","Grain Equiv. kg/cap/yr",2012,203.8858784,0.76,113.825417747047,"High",1.52
"Zambia","Total Grains/Cereals","Production Quantity","1000 MT",2013,2912.6019,0.77,112.18315752707,"High",1.54
"Zambia","Total Grains/Cereals","Import Quantity","1000 MT",2013,23,0.77,112.18315752707,"High",1.54
